,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,netflix_title
4312,False,/c6ZuSU54Q5HpBhuOhfWtGHILTGL.jpg,[35],37735,en,Easy A,"Olive, an average high school student, sees her below-the-radar existence turn around overnight once she decides to use the school's gossip grapevine to advance her social standing. Now her classmates are turning against her and the school board is becoming concerned, including her favorite teacher and the distracted guidance counselor. With the support of her hilariously idiosyncratic parents and a little help from a long-time crush, Olive attempts to take on her notorious new identity and crush the rumor mill once and for all.",20.32,/pYeY5lBudgWAunG4qlsWCA3PlxM.jpg,2010-09-16,Easy A,False,6.816,6345,Easy A
4313,False,/elzrIY3nfzWz4AXh0lxxBsXLCGI.jpg,"[18, 10749]",38167,en,Eat Pray Love,"Liz Gilbert had everything a modern woman is supposed to dream of having – a husband, a house and a successful career – yet like so many others, she found herself lost, confused and searching for what she really wanted in life. Newly divorced and at a crossroads, Gilbert steps out of her comfort zone, risking everything to change her life, embarking on a journey around the world that becomes a quest for self-discovery. In her travels, she discovers the true pleasure of nourishment by eating in Italy, the power of prayer in India and, finally and unexpectedly, the inner peace and balance of true love in Bali.",17.6,/9Hgiv1UEIjc8VwtOmFBCFzMs0er.jpg,2010-08-12,Eat Pray Love,False,6.232,2181,Eat Pray Love
4314,False,/h0UFNvgTE0TGC8RKa7BIIEHDVAB.jpg,"[35, 10770]",15251,en,Eddie Murphy: Delirious,"Taped live and in concert at Constitution Hall in Washington, D.C. in August, 1983, Eddie Murphy: Delirious captures Eddie Murphy's wild and outrageous stand-up comedy act, which he performed in New York and eighteen other cities across the U.S. to standing-room-only audiences. Eddie's comedy was groundbreaking, completely new, razor sharp and definitely funny.Eddie Murphy pontificates in his own vulgarly hilarious fashion on everything from bizarre sexual fantasies to reliving the family barbecue, and is peppered with Eddie's one-of-a-kind wit. Laugh along as Eddie reminiscences of hot childhood days and the ice cream man intermixed with classic vocal parodies of top American entertainers.Experience Eddie Murphy at his best, live and red hot! Delirious! Uncensored and Uncut!",5.398,/qnNXoflFXeUg692kulMKVJVRzYf.jpg,1983-10-15,Eddie Murphy: Delirious,False,7.649,279,Eddie Murphy: Delirious
4315,False,,[99],960091,en,Diiyeghan naii Taii Tr'eedaa,"A Gwich'in grandfather teaches his granddaughter how reciprocity is embedded in our lives. The northern lights warm the caribou; they feed and sustain us; we honor the connections, bringing new meaning and wishes for the next generation.",0.6,/i0RFsSS7IICziST2E6NCI83lROS.jpg,2021-12-31,Diiyeghan naii Taii Tr'eedaa (We Will Walk the Trail of our Ancestors),False,0.0,0,Eeda
4316,False,/pP1H1fi3MxHFdJUONvLxOlzIPxJ.jpg,[99],321675,pa,Eh Janam Tumhare Lekhe,"Eh Janam Tumhare Lekhe ~ This life is dedicated to ""YOU THE ALMIGHTY"" (God). This film is a journey of one man ""BHAGAT PURAN SINGH"" who treaded a difficult and exhausting path. The journey was made possible by his infinite faith in his mission: the moral values he received from his mother: and courage, vision and determination he received from Guru Granth Sahib. With compassion in his heart he found energy that can move mountains and create miracles. The film is an important chapter in the history of post - partition Punjab.",1.001,/dbyKA15eLbNgmJtFNWtld9g0G2P.jpg,2015-01-30,Eh Janam Tumhare Lekhe,False,7.4,5,Eh Janam Tumhare Lekhe
4317,False,,[18],299841,mr,Ek Cup Chya,A bus conductor from India and his family struggle to deal with a ridiculously large electricity bill they have been sent by mistake.,0.637,/br1dBbFcR7c2YjbQlbdGgZ75TTL.jpg,2009-12-04,Ek Cup Chya,False,8.0,1,Ek Cup Chya
4318,False,/dCj2gIpnwuDSMuJToZ5jxBYbfdL.jpg,"[80, 10749, 53, 28]",135199,hi,एक हसीना थी,"A woman falls for a charming and mysterious businessman. The whirlwind romance turns sour when she is framed for his underworld crimes. Now, finally out of prison she is ready for sweet revenge.",3.773,/5pwOhZM9iYbQyxEX67ja4K1Cyof.jpg,2004-01-16,Ek Hasina Thi,False,6.263,38,Ek Hasina Thi
4319,False,/nLRGsXpf0uieHDXzTvr9PZQRqDh.jpg,"[36, 53]",519956,en,The Last Witness,"An ambitious young journalist uncovers the horrific slaughter of 22,000 Polish officers during World War II, a secret kept hidden for far too many years.",4.407,/v4d6UHuQ2gpsaN38pMSZ42Fj6hi.jpg,2018-05-11,The Last Witness,False,6.2,66,El último testigo
4320,False,/gazt0zQx6qOTP0GBXRKQedLuoJe.jpg,"[99, 36]",489741,es,El Che,"Ernesto ""Che"" Guevara's controversial story told by the Mexican writer Paco Ignacio Taibo II. He revisits places where the guerrilla and revolutionary leader has passed and interviews people who knew Che, making revelations about this important figure in Cuba's political history.",1.118,/rE5KKeovBUOGmjAAIA6qBWfhZlN.jpg,2017-09-01,El Che,False,5.8,5,El Che
4321,False,/5bKCG7qPP6mLaj4uvXKifWN4ykE.jpg,"[99, 36]",451329,es,El fin de ETA,"The chronicle of the process, ten long years, that led to the end of ETA (Euskadi Ta Askatasuna), a Basque terrorist gang that perpetrated robberies, kidnappings and murders in Spain and the French Basque Country for more than fifty years. Almost 1,000 people died, but others are still alive to tell the story of how the nightmare finally ended.",1.282,/oxMB91snTgPqX0LZg1kVvM5kK4B.jpg,2017-01-27,The Demise of ETA,False,6.3,10,El fin de ETA
4322,False,/mRoqeAOX3OyBgxZIGO16tvRgf20.jpg,"[99, 10402]",529674,es,El Viaje: Márama y Rombai,Popular South American bands Márama and Rombai share footage of behind-the-scenes antics and discuss their sudden rise to stardom.,0.6,/n5SL5g7EsUKq1nZgX0TUo9027lL.jpg,2016-08-28,Márama - Rombai: The Journey,False,4.0,1,El Viaje: Márama y Rombai
4323,False,/nIB1h7GEk3buAMlxTKUgIJ3Kzru.jpg,[99],429236,en,Elizabeth at 90: A Family Tribute,"A unique celebration of the Queen's ninety years as she reaches her landmark birthday in April. Film-maker John Bridcut has been granted special access to the complete collection of Her Majesty's personal ciné films, shot by the Duke of Edinburgh and the Queen herself, as well as by King George VI and Queen Elizabeth The Queen Mother. Much of it has never been seen publicly before. Various members of the Royal Family are filmed watching this private footage and contributing their own personal insights and their memories of the woman they know both as a member of their own close family and as queen. Among those taking part are the Prince of Wales, the Duke of Cambridge, Prince Harry, the Princess Royal, the Duke of Kent and his sister Princess Alexandra, who has never before given an interview.",2.207,/2fdYB9utyfuZBA7xqWOWNgiiEBC.jpg,2016-04-21,Elizabeth at 90: A Family Tribute,False,7.4,6,Elizabeth at 90: A Family Tribute
4324,False,/fHZUVfvLzM6aQ0qA7HjBlfn1EDW.jpg,"[878, 53, 27, 9648]",457041,en,Elizabeth Harvest,"The newly married Elizabeth arrives with her new husband, the scientist Henry, at a magnificent house. He tells her that she can do there anything she pleases, except to enter a certain closed room.",8.329,/oiwY0z17ZqCPVSK1plvL11rSKuK.jpg,2018-08-10,Elizabeth Harvest,False,6.255,278,Elizabeth Harvest
4325,False,/vATU0O7j7cn8rti3ER8KQL5Bswt.jpg,[99],496302,fr,Elles étaient en guerre (1914 - 1918),Trace the overlapping journeys of exceptional women swept up in World War I and hear their tales of bravery on history's front lines,0.91,/9sfpE8Z4KDdCsFSKvhTIVTKA4X3.jpg,2014-10-13,Women at War 1914-1918,False,7.7,10,Elles étaient en guerre (1914-1918)
4326,False,,"[99, 10752, 36]",497182,fr,Elles étaient en guerre (1939 - 1945),,1.377,/9f1A3lQlE3TkyhA8kdKNhGSHlLf.jpg,2015-01-01,Women at War (1939-1945),False,7.6,14,Elles étaient en guerre 1939-1945
4327,False,,[],529681,fr,Elles ont toutes une histoire,"From Asia, Africa and Latin America, five women share extraordinary stories of strength and determination in the face of violence and inequality.",0.6,/hdzthrQxpaYVr37veJSN2e3Ly8v.jpg,,Standing Tall,False,0.0,0,Elles ont toutes une histoire
4328,False,/k866Cz4Wg9IZEduVQsfBJ2StoB.jpg,[99],322506,en,Elstree 1976,A documentary about ten very different lives connected by having appeared onscreen wearing masks or helmets in Star Wars.,2.958,/5ZrftyvB0I6ekivkpS4inAtmG6T.jpg,2015-10-09,Elstree 1976,False,6.186,35,Elstree 1976
4329,False,/5QQ4nNfs1ANq12mvRldIzqdhiY9.jpg,"[27, 53]",329010,en,Emelie,"After their regular babysitter cancels, the Thompson family turns to her friend, Anna to supervise their children while the parents go out to celebrate their anniversary. At first Anna seems like a dream come true to the kids, allowing them to eat extra cookies and play with things that are usually off-limits, but as her behaviour becomes increasingly odd, the kids soon find out that her intentions are dark and twisted—and she is not who she seems to be.",5.702,/2HSqJtos2qHVoC00StzNRVpNExe.jpg,2016-03-04,Emelie,False,5.215,596,Emelie
4330,False,/AmSVVNBkU3deOZ1EVeJgcspFfYX.jpg,"[10770, 53]",889122,en,Abduction Runs in the Family,Alyssa Manning was abducted as a small child and spent seven years living with her kidnapper before she was returned safely to her parents.,2.535,/v7jwTBOdvOpNE7m07L2fkN5zKYf.jpg,2022-05-10,Abduction Runs in the Family,False,6.0,2,Emma' (Mother)
4331,False,/qYWU43f9ogtsXGHsk5icePERyGd.jpg,"[10749, 10402, 35]",402362,en,EMO the Musical,"Ethan, a sullen high-school student whose life is defined by what he hates, finds love with a blindly optimistic Christian girl Trinity, much to the annoyance of his angst-filled band mates and her evangelistic brethren.",4.009,/nMPGVuoyS1L73cxsHL2gbTHHcyo.jpg,2016-08-12,EMO the Musical,False,6.1,70,Emo the Musical
4332,False,,[99],333480,fr,Le nez,An exploration of our sense of smell and how it impacts our lives.,1.235,,2014-11-12,The Empire of Scents,False,6.8,4,Empire of Scents
4333,False,/gfIdpVdnCW4JxsnZw2jVJY0Y4Ni.jpg,"[28, 35]",11413,en,Employee of the Month,"""Employee of the Month"" is about a guy whose day spirals from bad to worse when he gets fired from his dream job at the bank and is dumped by his fiancée Sara. David's best friend Jack tries to convince him it's for the best, but the opposite occurs when bank robberies and millions of dollars become part of his day from hell.",11.793,/9OJGGE1fdLxHGZTporORoxHpJoH.jpg,2004-01-17,Employee of the Month,False,5.686,118,Employee of the Month
4334,False,,[],310905,en,Encounter: The Killing,"Inspector Sam Bharucha (Naseeruddin Shah) is an honest and diligent Police Inspector. He frequently comes across youth gangs, calling themselves ""bhai"". He also has marital problems with his son himself calling himself a ""bhai"", and associating with criminal elements. One day during one of this patrols, there is a shoot-out between a youth gang and his police party. A number of youth are killed.",0.6,/gWtdM1UtMU2DNVjgwpztRrYbLar.jpg,2002-08-09,Encounter: The Killing,False,0.0,0,Encounter: The Killing
4335,False,/l53K8Fp1WcOMRL33CMsnnMUPiWg.jpg,"[80, 18, 53]",77016,en,End of Watch,Two young officers are marked for death after confiscating a small cache of money and firearms from the members of a notorious cartel during a routine traffic stop.,13.987,/pDeVKQICkcdwwjHxGj0MeS14YJ6.jpg,2012-09-20,End of Watch,False,7.319,2850,End of Watch
4336,False,/teT1Mo9hZkNCDQ6DFBr5eMJwOpz.jpg,"[53, 9648]",181886,en,Enemy,A mild-mannered college professor discovers a look-alike actor and delves into the other man's private affairs.,18.377,/vf40tyDRKZsBmaLsYeopzfFLzLx.jpg,2013-12-31,Enemy,False,6.87,5227,Enemy
4337,False,/wwebzqVzDYwm0j69zOfmNiEBKaC.jpg,[99],390403,en,Enlighten Us: The Rise and Fall of James Arthur Ray,"The self-help industry is worth $11 billion dollars a year. It’s an industry that captivates those seeking happiness, release from suffering and those longing for a path and a leader to follow. James Arthur Ray for many who followed him was that leader to guide his flock. But as the story unfolds, as told by Ray himself and also by his followers, we learn that that path was fraught with danger and perhaps even greater suffering.",1.742,/QClE4L6EGaMgyXzJHImRyHMuUr.jpg,2016-04-15,Enlighten Us: The Rise and Fall of James Arthur Ray,False,6.0,17,Enlighten Us
4338,False,/2hoLVWoEN2CzAB0pP4bcs4SMDvF.jpg,"[35, 18, 10749]",456022,en,Entanglement,"While recovering from a suicide attempt, Ben Layten accidentally falls in love with a girl who was very nearly, almost his sister - and then things start to get weird.",1.912,/ukVq5IBAHFbNjHfI0a3WCxkedsC.jpg,2018-02-19,Entanglement,False,5.4,18,Entanglement
4339,False,/lKPd2G67LOmMVhNty4Gp1QILmBU.jpg,"[28, 35, 80]",503917,cn,Enter the Fat Dragon,"After being dumped by his fiancé, heartbroken Hong Kong police officer Fallon Zhu gains 200+ pounds. His superiors demote him to the job of escorting convicts to Japan. When a convict in his custody mysteriously dies, he must team up with citizen Thor to solve the mystery.",16.098,/fQqqsj0WhANqGqHQ8BhBE7iI4bk.jpg,2020-01-23,Enter the Fat Dragon,False,6.341,91,Enter the Dragon
4340,False,/jdaZ4QUC3YajBIUrqwdxv5YasD3.jpg,"[18, 10749, 878]",301875,en,Equals,A futuristic love story set in a world where emotions have been eradicated.,9.063,/vP1i0dddTbLL3pyddrSCPnJa8S7.jpg,2015-07-15,Equals,False,6.128,1261,Equals
4341,False,/huZZBPyYUnMPCnrAFyJhnwYsQx9.jpg,"[28, 878, 53]",7299,en,Equilibrium,"In a dystopian future, a totalitarian regime maintains peace by subduing the populace with a drug, and displays of emotion are punishable by death. A man in charge of enforcing the law rises to overthrow the system.",18.067,/q6VzUsHs4Z3myBHkrPAA3avfGwn.jpg,2002-12-06,Equilibrium,False,7.024,4018,Equilibrium
4342,False,/cty5cZL7kSacO5MjI85DVoa3PjC.jpg,[18],176032,pl,Ucieczka z kina „Wolność”,"In the cinema ""Liberty"" there takes place a screening of the film ""Daybreak"". The screening is interrupted by an unusual event. Actors come to life on the screen, start conversations among themselves, draw the audience into them. Crowds gather around the cinema, the relevant authorities and services wonder what to do in this complicated situation. Also arriving is the censor, a man reaching his fifties, a one-time literary critic and journalist. The line between fiction and reality begins to blur...",1.154,/uzZIr3zw3yWTgz5OjFCDwnw4oeP.jpg,1990-10-14,Escape from the 'Liberty' Cinema,False,5.8,24,"Escape from the ""Liberty"" Cinema"
4343,False,/3c9csN2cguE6KwIEcJJ06pQVl5s.jpg,[35],13651,es,Esperando la carroza,"Mama Cora, who is almost eighty years old, has three sons and a daughter. She lives with one of them, who has serious financial problems. The family meets one day to celebrate an anniversary meal, and that is when the problem arises: which of them will take care of her?",6.983,/qkSThbNiC6kimvLlWrgeTNYLCeq.jpg,1985-05-06,Waiting for the Hearse,False,8.113,116,Esperando La Carroza
4344,False,/hTrIvPUjixlMzKIKAF7IOYNqwFf.jpg,"[18, 10749]",317945,es,Estar o no estar,"Augusto is a 40 year old who fall in love with a younger russian girl that lives at Veracruz, Mexico.",1.695,/oAhXvfRLoCeVw7A3OGdPDiwAitD.jpg,2015-03-09,Estar o no estar,False,6.0,16,Estar o no estar
4345,False,,[],518524,en,Ethirmarai,"A detective is investigating a murder series, and he is torn between the case and family problems. Being a tough, intelligent officer, he sets out on a mission to find the serial killer responsible for the murders. The method used by the suspect is inspired by mind control and hypno-programming. Suspects are unable to consciously control their thoughts and actions at the time the crimes were being committed.",1.129,/iXM3qYdMESlRJMkOTTRxKAz6lk5.jpg,2018-04-01,Ethirmarai,False,4.0,1,Ethirmarai
4346,False,/2ZectLcatwparRcSD3Mg1TJJW3t.jpg,[18],407440,en,Euphoria,"The story of two sisters on a journey, where they try to get close to each other and approach the tough questions in life. Euphoria is a contemporary drama about responsibility and reconciliation, in a world where these concepts are gradually being lost.",13.028,/Anw3eLdNVRXafpYktwRzAGd6sPW.jpg,2018-02-01,Euphoria,False,6.388,103,Euphoria
